;;;;;;;+028.61;0098198;+27.1;034.5;0;00;;;;-1802;760;7326;256;-206;61;-91;-1124;-469;-245;
;;;;;;;+028.61;0098203;+27.1;034.7;0;00;;;;-153;3174;7072;810;-204;49;-100;202;2115;-1726;
;;;;;;;+028.61;0098206;+27.1;034.9;0;00;;;;34;2274;8138;278;-216;49;-86;58;1027;-1680;
;;;;;;;+028.62;0098201;+27.1;034.7;0;00;;;;-140;2802;7588;492;-208;34;-94;-426;115;-914;
;;;;;;;+028.62;0098199;+27.1;034.7;0;00;;;;-144;3576;7358;674;-210;41;-96;-383;164;67;
;;;;;;;+028.62;0098196;+27.1;034.7;0;00;;;;22;4002;7120;904;-216;40;-98;-1987;1302;7005;
;;;;;;;+028.62;0098193;+27.1;034.4;0;00;;;;501;4070;7170;884;-212;20;-108;-373;219;796;
;;;;;;;+028.62;0098197;+27.1;034.0;0;00;;;;80;4060;7202;502;-211;16;-123;-985;-82;4835;
;;;;;;;+028.62;0098201;+27.1;033.7;0;00;;;;-3261;1322;6738;1262;-218;130;-125;-1288;2237;-9500;
;;;;;;;+028.63;0098195;+27.1;033.7;0;00;;;;-634;334;8076;1636;-195;185;-111;59;309;-909;
;;;;;;;+028.63;0098202;+27.1;033.5;0;00;;;;-481;-690;8144;1336;-203;198;-99;-59;103;-381;
;;;;;;;+028.64;0098201;+27.1;033.4;0;00;;;;1032;-508;8274;1014;-123;250;-44;186;71;-502;
;;;;;;;+028.64;0098198;+27.1;033.2;0;00;;;;524;-612;7902;1488;-132;252;-46;-28;1102;543;
;;;;;;;+028.65;0098199;+27.1;033.2;0;00;;;;-196;-586;8446;544;-139;267;-58;2531;-2449;899;
;;;;;;;+028.65;0098201;+27.1;033.0;0;00;;;;400;-912;7992;1592;-115;266;-54;511;-304;213;
;;;;;;;+028.65;0098203;+27.1;032.7;0;00;;;;-639;-1436;8286;1054;-118;267;-51;-503;230;-918;
;;;;;;;+028.67;0098199;+27.1;032.5;0;00;;;;-2231;-1438;7978;1266;-117;285;-47;-591;1804;-1034;
;;;;;;;+028.68;0098200;+27.1;032.5;0;00;;;;-2042;-1740;7742;1512;-115;282;-38;-50;-881;108;
;;;;;;;+028.68;0098198;+27.1;032.4;0;00;;;;438;-1336;8042;1234;-108;294;-50;351;-755;170;
;;;;;;;+028.68;0098198;+27.1;032.4;0;00;;;;-634;-1640;7646;1964;-102;295;-53;-151;169;462;
;;;;;;;+028.68;0098201;+27.1;032.2;0;00;;;;-2727;-1312;7842;1694;-97;290;-62;-134;141;-163;
;;;;;;;+028.69;0098197;+27.1;032.0;0;00;;;;24;-1288;8204;1184;-97;286;-69;-29;-313;-1030;
;;;;;;;+028.69;0098202;+27.1;031.8;0;00;;;;349;-1284;9378;-708;-101;299;-73;-945;4243;-357;
;;;;;;;+028.69;0098200;+27.1;031.7;0;00;;;;358;-2272;7988;1310;-106;295;-74;-275;401;-878;
;;;;;;;+028.69;0098199;+27.1;031.7;0;00;;;;786;-1928;7668;1386;-92;298;-74;-314;-66;33;
;;;;;;;+028.70;0098198;+27.1;031.6;0;00;;;;-74;-1250;8222;1070;-109;293;-78;-52;30;240;
;;;;;;;+028.70;0098196;+27.1;031.5;0;00;;;;-59;-1296;8510;700;-104;295;-85;-55;726;-124;
;;;;;;;+028.70;0098196;+27.1;031.3;0;00;;;;325;-1300;8094;1266;-104;309;-83;-54;54;-505;
;;;;;;;+028.71;0098198;+27.1;031.3;0;00;;;;807;-1480;8002;1398;-182;229;-76;-147;5;84;
;;;;;;;+028.71;0098195;+27.1;031.2;0;00;;;;1165;-1596;8056;1286;-172;241;-85;-54;45;24;
;;;;;;;+028.72;0098196;+27.1;031.1;0;00;;;;1224;-1552;8042;1264;-176;242;-82;-55;28;46;
;;;;;;;+028.72;0098198;+27.1;031.1;0;00;;;;316;-274;8372;858;-197;201;-79;-257;189;-805;
;;;;;;;+028.72;0098197;+27.1;031.0;0;00;;;;471;-2072;8104;932;-189;217;-83;864;678;-1920;
;;;;;;;+028.73;0098197;+27.1;030.8;0;00;;;;7;-508;8394;1158;-221;156;-18;40;-146;866;
;;;;;;;+028.75;0098195;+27.1;030.8;0;00;;;;853;-1210;8244;1022;-310;35;11;-154;141;-775;
;;;;;;;+028.75;0098199;+27.1;030.8;0;00;;;;-1260;-1384;9178;-816;-326;14;20;1059;-1574;615;
;;;;;;;+028.75;0098197;+27.1;030.7;0;00;;;;-487;-1194;8668;1944;-324;-7;34;80;2418;-2256;
;;;;;;;+028.76;0098196;+27.1;030.7;0;00;;;;-1605;-440;8126;1354;-338;-7;20;-228;59;915;
;;;;;;;+028.76;0098199;+27.1;030.7;0;00;;;;-2115;216;10148;-1252;-339;-15;7;-3083;-1675;817;
;;;;;;;+028.77;0098199;+27.1;030.6;0;00;;;;-1234;-368;9242;46;-351;-15;14;-259;-498;605;
;;;;;;;+028.78;0098197;+27.1;030.6;0;00;;;;-1967;-692;8492;1208;-365;-24;10;-383;226;-1115;
